Running 15s test @ http://localhost:8080
  1 threads and 17 connections
  Thread calibration: mean lat.: 1.172ms, rate sampling interval: 10ms
  Thread Stats   Avg      Stdev     Max   +/- Stdev
    Latency     1.12ms  496.18us   2.91ms   65.13%
    Req/Sec     2.11k   144.57     2.56k    75.51%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%    1.08ms
 75.000%    1.47ms
 90.000%    1.78ms
 99.000%    2.34ms
 99.900%    2.69ms
 99.990%    2.90ms
 99.999%    2.91ms
100.000%    2.91ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.116     0.000000            1         1.00
       0.478     0.100000          983         1.11
       0.648     0.200000         1967         1.25
       0.794     0.300000         2957         1.43
       0.943     0.400000         3941         1.67
       1.079     0.500000         4919         2.00
       1.153     0.550000         5410         2.22
       1.229     0.600000         5902         2.50
       1.304     0.650000         6389         2.86
       1.385     0.700000         6886         3.33
       1.468     0.750000         7372         4.00
       1.513     0.775000         7622         4.44
       1.556     0.800000         7868         5.00
       1.601     0.825000         8111         5.71
       1.646     0.850000         8355         6.67
       1.715     0.875000         8601         8.00
       1.751     0.887500         8726         8.89
       1.784     0.900000         8848        10.00
       1.824     0.912500         8969        11.43
       1.872     0.925000         9092        13.33
       1.923     0.937500         9216        16.00
       1.951     0.943750         9278        17.78
       1.977     0.950000         9339        20.00
       2.018     0.956250         9401        22.86
       2.055     0.962500         9463        26.67
       2.093     0.968750         9525        32.00
       2.117     0.971875         9554        35.56
       2.145     0.975000         9585        40.00
       2.175     0.978125         9618        45.71
       2.209     0.981250         9645        53.33
       2.249     0.984375         9677        64.00
       2.267     0.985938         9691        71.11
       2.285     0.987500         9707        80.00
       2.315     0.989062         9722        91.43
       2.351     0.990625         9737       106.67
       2.397     0.992188         9753       128.00
       2.415     0.992969         9760       142.22
       2.435     0.993750         9769       160.00
       2.445     0.994531         9777       182.86
       2.473     0.995313         9783       213.33
       2.501     0.996094         9791       256.00
       2.527     0.996484         9796       284.44
       2.535     0.996875         9799       320.00
       2.543     0.997266         9803       365.71
       2.551     0.997656         9806       426.67
       2.569     0.998047         9810       512.00
       2.593     0.998242         9812       568.89
       2.627     0.998437         9814       640.00
       2.639     0.998633         9816       731.43
       2.671     0.998828         9818       853.33
       2.689     0.999023         9820      1024.00
       2.697     0.999121         9821      1137.78
       2.705     0.999219         9822      1280.00
       2.717     0.999316         9823      1462.86
       2.725     0.999414         9824      1706.67
       2.729     0.999512         9825      2048.00
       2.729     0.999561         9825      2275.56
       2.747     0.999609         9826      2560.00
       2.747     0.999658         9826      2925.71
       2.791     0.999707         9827      3413.33
       2.791     0.999756         9827      4096.00
       2.791     0.999780         9827      4551.11
       2.901     0.999805         9828      5120.00
       2.901     0.999829         9828      5851.43
       2.901     0.999854         9828      6826.67
       2.901     0.999878         9828      8192.00
       2.901     0.999890         9828      9102.22
       2.911     0.999902         9829     10240.00
       2.911     1.000000         9829          inf
#[Mean    =        1.115, StdDeviation   =        0.496]
#[Max     =        2.910, Total count    =         9829]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------

  Latency Distribution (HdrHistogram - Uncorrected Latency (measured without taking delayed starts into account))
 50.000%  243.00us
 75.000%  392.00us
 90.000%  520.00us
 99.000%  759.00us
 99.900%    0.94ms
 99.990%    1.06ms
 99.999%    1.09ms
100.000%    1.09ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.049     0.000000            1         1.00
       0.157     0.100000          984         1.11
       0.183     0.200000         1970         1.25
       0.204     0.300000         2958         1.43
       0.222     0.400000         3948         1.67
       0.243     0.500000         4917         2.00
       0.259     0.550000         5422         2.22
       0.280     0.600000         5909         2.50
       0.306     0.650000         6392         2.86
       0.347     0.700000         6884         3.33
       0.392     0.750000         7375         4.00
       0.415     0.775000         7629         4.44
       0.434     0.800000         7866         5.00
       0.453     0.825000         8120         5.71
       0.473     0.850000         8357         6.67
       0.497     0.875000         8608         8.00
       0.508     0.887500         8730         8.89
       0.520     0.900000         8853        10.00
       0.533     0.912500         8973        11.43
       0.548     0.925000         9095        13.33
       0.569     0.937500         9220        16.00
       0.581     0.943750         9283        17.78
       0.591     0.950000         9339        20.00
       0.603     0.956250         9399        22.86
       0.623     0.962500         9461        26.67
